min_vh,min_vv,max_vh,max_vv,range_vh,range_vv,mean_vh,mean_vv,std_vh,std_vv,ratio_vv_vh,rvi
0.011025120504200459,0.005363050382584333,0.742270290851593,0.052207887172698975,0.7312451703473926,0.04684483679011464,0.1976833284044495,0.02480521833953949,0.2452552406252464,0.01818960530154038,0.12547956643460265,3.350067590729459
0.020138541236519814,0.003922455012798309,0.4613169729709625,0.12003854662179947,0.4411784317344427,0.11611609160900116,0.10276293605566025,0.0319554035551846,0.11085035079301954,0.02913175411756216,0.31096234480762946,2.6648616386376704
0.009599965997040272,0.004730186425149441,0.47353655099868774,0.04701834172010422,0.4639365850016475,0.04228815529495478,0.12150698149686351,0.022561475963276977,0.11174562070518797,0.013970176778513107,0.18568049082726462,3.0981930847822436
0.034577105194330215,0.004139550030231476,0.36496734619140625,0.07086939364671707,0.33039024099707603,0.0667298436164856,0.1038532404131011,0.029225058167388563,0.0833838616984277,0.01735365508436066,0.2814072825377322,2.7575869143631566
0.05007144436240196,0.01261723693460226,0.5717151761054993,0.08085735142230988,0.5216437317430973,0.06824011448770761,0.22483086142511594,0.04119097162038088,0.11907416328982737,0.019795319730539357,0.18320870791174854,3.1079065767627023
0.03935595974326134,0.009154683910310268,0.5022101998329163,0.08338457345962524,0.4628542400896549,0.07422988954931498,0.15969021245837212,0.03201508585755762,0.11846748957504313,0.01916084513817569,0.20048245515299368,3.041068938702683
0.008978080004453659,0.0032843290828168392,0.5556392669677734,0.06445562839508057,0.5466611869633198,0.06117129931226373,0.13757532462477684,0.029996768150123813,0.13816236802694432,0.02161474285914504,0.21803886875743922,2.975556975185737
0.007694561965763569,0.0028653296176344156,0.6026999950408936,0.06819470971822739,0.59500543307513,0.06532938010059297,0.11695219576358795,0.023483991757721492,0.13700922628446732,0.016889009351372306,0.20079992174916506,3.0398630250771546
0.007448888849467039,0.002219387562945485,0.260375052690506,0.07952112704515457,0.25292616384103894,0.07730173948220909,0.09838072613448552,0.029031023950032566,0.06733536113546217,0.022212107160976914,0.29508853096232923,2.7140060114319398
0.006852072197943926,0.0013253274373710155,0.4092789590358734,0.09706994891166687,0.4024268868379295,0.09574462147429585,0.13589670940342805,0.03347794473697634,0.11260087014334301,0.024957301835869545,0.24634845747142015,2.874754553418168
0.028948809951543808,0.0029463416431099176,0.21584565937519073,0.050639789551496506,0.18689684942364693,0.04769344790838659,0.09694144729038943,0.025457426035047873,0.05290175661700962,0.01638209815625161,0.26260620969263854,2.819409183048749
0.007960321381688118,0.0019238991662859917,0.5671669244766235,0.08778465539216995,0.5592066030949354,0.08586075622588396,0.11221064797238163,0.025366718030494194,0.11821268200522697,0.02085805772765063,0.2260633771292159,2.9463925731819187
0.018802030012011528,0.0034523988142609596,0.29541245102882385,0.07844690978527069,0.2766104210168123,0.07499451097100973,0.10032085790906263,0.02904669207561275,0.08127168730429041,0.019989071623829093,0.2895379154546562,2.7315478797164854
0.0036079278215765953,0.0049344622530043125,0.5077502727508545,0.07811770588159561,0.5041423449292779,0.0731832436285913,0.12893738512597655,0.03390300994657952,0.11233806183829599,0.02104539758901397,0.26294165895682653,2.8182859649747454
0.009541983716189861,0.002212048973888159,0.24473008513450623,0.11020275950431824,0.23518810141831636,0.10799071053043008,0.10582501340009597,0.03834168967264502,0.0675671722752922,0.03077478484947754,0.36231216458896526,2.5156200032087885
0.006091191433370113,0.003552042180672288,0.32439908385276794,0.14131537079811096,0.31830789241939783,0.13776332861743867,0.13700684398898613,0.03344721599158062,0.1031501521562515,0.029836532010319716,0.24412806702028267,2.882453830742377
0.009186730720102787,0.002522225258871913,0.6095528602600098,0.10000186413526535,0.600366129539907,0.09747963887639344,0.1387351993083333,0.033764412481104955,0.13633983378671893,0.027047753471983738,0.2433730779891333,2.885079613043087
0.006668491289019585,0.002336894627660513,0.3928619623184204,0.07860295474529266,0.3861934710294008,0.07626606011763215,0.09344168003324581,0.02504138057322606,0.09671968671433283,0.01990526514782883,0.26798940862703385,2.8014737174396633
0.011289973743259907,0.0012658849591389298,0.3640655279159546,0.07416876405477524,0.3527755541726947,0.07290287909563631,0.122017461280136,0.027963671514399997,0.09466461144927896,0.0195118665626052,0.22917762114554321,2.935202199775221
0.0035822584759444,0.0019112585578113794,0.2408810555934906,0.07517421990633011,0.2372987971175462,0.07326296134851873,0.05753266814281233,0.016737907581652205,0.05572755863185965,0.018092124091425375,0.29092875616517544,2.7271346332506385
0.0054304273799061775,0.0023395302705466747,0.43359726667404175,0.15390263497829437,0.42816683929413557,0.1515631047077477,0.10765256601032512,0.022371481742774105,0.10406305956733887,0.030404459218903356,0.2078118764083006,3.0134295852005724
0.004734385292977095,0.0025617366190999746,0.40507030487060547,0.0797523781657219,0.4003359195776284,0.07719064154662192,0.0940788534212986,0.018252332140852152,0.10031864296799674,0.018589973714254075,0.19401099691463705,3.06582598815676
0.004160684533417225,0.002808548975735903,0.46615085005760193,0.0496378056704998,0.4619901655241847,0.0468292566947639,0.09410771909945954,0.018564955457501735,0.10785656880762827,0.012566076892103801,0.19727346104181961,3.0533033722388576
0.014451132155954838,0.0074738129042088985,0.3247659504413605,0.09648877382278442,0.31031481828540564,0.08901496091857553,0.10782060337563355,0.03144069266272709,0.09596733854123783,0.024320704822777553,0.2916018986945531,2.725002965084769
0.032282084226608276,0.004262410569936037,0.7243634462356567,0.08028620481491089,0.6920813620090485,0.07602379424497485,0.15416545086893543,0.028525458215254134,0.15266972550431568,0.02224799314761839,0.18503145843944765,3.1007387171511964
0.009031737223267555,0.0035460772924125195,0.6303033232688904,0.11056342720985413,0.6212715860456228,0.1070173499174416,0.13948389936100553,0.038864352378166385,0.13082985690873608,0.03040596357037043,0.27862966662252203,2.766577409142134
0.009355750866234303,0.003711033146828413,0.3102834224700928,0.135297492146492,0.30092767160385847,0.1315864589996636,0.10441061540472286,0.03965075946999369,0.07262751981199442,0.030775171062958347,0.3797579328145608,2.4680595928215268
0.00750689534470439,0.002994185546413064,0.3919382095336914,0.07633302360773087,0.384431314188987,0.0733388380613178,0.10767391280926487,0.03050237216262354,0.10527526615578275,0.0190216353650372,0.2832847006930628,2.7515376918946832
0.01679309457540512,0.001546739600598812,0.19967329502105713,0.1488858014345169,0.182880200445652,0.1473390618339181,0.08434678420976356,0.025855123177515687,0.05763376069141721,0.035904717795447905,0.30653359721712814,2.6784227080563516
0.00946054793894291,0.0024569674860686064,0.3633906841278076,0.05707381293177605,0.3539301361888647,0.05461684544570744,0.09162885811179876,0.016358193596825003,0.10708760920079607,0.014743981786685933,0.17852665561831998,3.126445602495583
0.014770356938242912,0.005223338026553392,0.21984761953353882,0.06540193408727646,0.2050772625952959,0.060178596060723066,0.10798372148915573,0.02832543665405225,0.058765950558754936,0.016138460705077493,0.26231209911483583,2.8203945966757082
0.004697933793067932,0.002508952282369137,0.25243517756462097,0.057007547467947006,0.24773724377155304,0.05449859518557787,0.06823280910030008,0.02103485582396388,0.059961970373264235,0.017939741722353637,0.3082806658750236,2.6730593797569986
0.012369782663881779,0.0017204317264258862,0.5441558957099915,0.1564224809408188,0.5317861130461097,0.1547020492143929,0.13294488024742654,0.024606171927492444,0.12463145738426547,0.033045659031013246,0.18508551725871183,3.100526554788383
0.008148007094860077,0.00228360784240067,0.29584139585494995,0.06756403297185898,0.2876933887600899,0.06528042512945831,0.07985901751089841,0.01657317920277516,0.08234878573174291,0.016650522255136878,0.20753046705731645,3.014483045164184
0.011195246130228043,0.00268858321942389,0.33480462431907654,0.0785081684589386,0.3236093781888485,0.07581958523951471,0.11991451044256489,0.031586648673207186,0.08218221587197683,0.022659087468309472,0.26340972878621016,2.81671992616808
0.0055159623734653,0.003132136771455407,0.2411765605211258,0.1305973380804062,0.2356605981476605,0.12746520130895078,0.11222030965682979,0.0326541671798063,0.07030552926755519,0.02831018397328468,0.2909826864643565,2.7269637475537887
0.007107738871127367,0.0013965129619464278,0.28665515780448914,0.07924354076385498,0.27954741893336177,0.07784702780190855,0.08587876071508688,0.024458304329667814,0.06964202275185892,0.02140515422536055,0.2848003874998986,2.7466701196304624
0.004891323857009411,0.0021633051801472902,0.20589561760425568,0.028164589777588844,0.20100429374724627,0.026001284597441554,0.05484516349742594,0.010475866395332243,0.052153461753698824,0.008333098167728314,0.1910080256360966,3.0774284140701464
0.0026293094269931316,0.00252137309871614,0.3200746178627014,0.05514244735240936,0.3174453084357083,0.05262107425369322,0.0665701721470965,0.013715998411340557,0.07645463210367523,0.015078915616293483,0.20603819952625418,3.020079642012181
0.0054594422690570354,0.0014286099467426538,0.4280080497264862,0.03467961773276329,0.42254860745742917,0.03325100778602064,0.06222787843612225,0.010877929395064712,0.09064777768126894,0.009262976526787411,0.17480797463199796,3.1413017954016325
0.004437968600541353,0.0020885872654616833,0.2226172685623169,0.05823927000164986,0.21817929996177554,0.05615068273618817,0.041207150333439524,0.013648710112370874,0.047477863903056805,0.014208118175738088,0.3312218875105026,2.604259859456651
0.005911488085985184,0.0019077392062172294,0.2672847509384155,0.07981877774000168,0.26137326285243034,0.07791103853378445,0.059190827826766865,0.01444234246003401,0.06640614613625591,0.018130541595341786,0.24399629115345797,2.882911848077707
0.004152157809585333,0.001493292860686779,0.21622174978256226,0.062155019491910934,0.21206959197297692,0.060661726631224155,0.04345541872570048,0.012048759776086587,0.05104455771784727,0.014455652341441224,0.2772671424970228,2.7710054572535103
0.0044506317935884,0.0010036976309493184,0.5283482074737549,0.11964619904756546,0.5238975756801665,0.11864250141661614,0.08570825557588883,0.020562443583596334,0.11890393196934711,0.03198703463852366,0.23991205334227914,2.8971679258972327
0.004604507703334093,0.001890932791866362,0.26631784439086914,0.09678991138935089,0.26171333668753505,0.09489897859748453,0.06388952383228268,0.014079845500721907,0.06804189973508835,0.019735037680716806,0.2203780002756495,2.967006080101937
0.005648266524076462,0.0012558259768411517,0.32039007544517517,0.06988683342933655,0.3147418089210987,0.0686310074524954,0.07548302425614868,0.018118413752138924,0.08958112463005856,0.02083149911360581,0.24003296013491454,2.8967442128739544
0.0044249300844967365,0.0011328854598104954,0.3575651943683624,0.08198139816522598,0.3531402642838657,0.08084851270541549,0.06292606083055337,0.015810198257289205,0.07431172549592667,0.019778119474100173,0.25125040481816807,2.857877734073934
0.004587932489812374,0.0015962958568707108,0.3961523473262787,0.07342491298913956,0.3915644148364663,0.07182861713226885,0.07224993326235563,0.014771607461928701,0.09416180192789982,0.01749082823924744,0.20445150320471162,3.026049405527336
0.006289260927587748,0.0015689852880313993,0.46182042360305786,0.09320128709077835,0.4555311626754701,0.09163230180274695,0.07935990736371389,0.017838577386336745,0.10815109288206921,0.024166978655315155,0.22478072340206845,2.951022206814992
0.007415578700602055,0.0018232110887765884,0.4717973470687866,0.0915898010134697,0.46438176836818457,0.08976658992469311,0.09847001610668721,0.030883324953416984,0.08719162505602097,0.021914406071875125,0.31363176502333956,2.656742901783791
0.005752845201641321,0.003209702903404832,0.5056196451187134,0.06818298995494843,0.49986679991707206,0.0649732870515436,0.11163481598487124,0.022168611671077088,0.11232868041853387,0.01850246483547137,0.19858152204130816,3.0483064440650662
0.011511258780956268,0.0017889568116515875,0.31751441955566406,0.06381954997777939,0.3060031607747078,0.0620305931661278,0.09483867286083598,0.024650260786681127,0.06930099700200039,0.015719850872017667,0.2599178166785646,2.8284380122689154
0.0031759380362927914,0.0014440604718402028,0.25644826889038086,0.08585913479328156,0.25327233085408807,0.08441507432144135,0.09695606529324625,0.02079859456959336,0.0877154572214762,0.022927870563730073,0.2145156623949976,2.988514116277636
0.004195597022771835,0.001455161371268332,0.5042781233787537,0.07237778604030609,0.5000825263559818,0.07092262466903776,0.09359130327141395,0.019053248684266926,0.12617472785185604,0.02067215167183589,0.20357926450722322,3.0293394865566725
0.029424160718917847,0.0033016055822372437,0.3998790979385376,0.14491881430149078,0.37045493721961975,0.14161720871925354,0.1360896281127272,0.03327112930730499,0.10127422755272537,0.027724229351227547,0.24447953726308588,2.881232807997347
0.00907267164438963,0.003078947076573968,0.5070967674255371,0.0966549813747406,0.4980240957811475,0.09357603429816663,0.12259224933925374,0.03112015434026975,0.11577442703448665,0.023574057810702854,0.25385091233745033,2.848991417156881
0.00612971605733037,0.004890184849500656,0.535065233707428,0.06862178444862366,0.5289355176500976,0.063731599599123,0.09270330168375815,0.025084213474420487,0.10600668728340339,0.017978207712381712,0.27058597718548466,2.7928904719463796
0.012668302282691002,0.0033671767450869083,0.5249345302581787,0.08821569383144379,0.5122662279754877,0.08484851708635688,0.11018268468564954,0.027193628620870155,0.10601141782176447,0.017637811022642527,0.2468049194703632,2.873176003221884
0.029024306684732437,0.004273768048733473,0.414378821849823,0.07613982260227203,0.38535451516509056,0.07186605455353856,0.12227971713852,0.032694894147829875,0.09513061912511864,0.018567578542072864,0.26737790136358175,2.8035015200617632
0.01226646825671196,0.002406159183010459,0.34214240312576294,0.13925229012966156,0.329875934869051,0.1368461309466511,0.11878863028768036,0.030940579983440263,0.08711135468775302,0.03054162279568281,0.26046752040585763,2.826587944698415
0.020832164213061333,0.005392104387283325,1.0323773622512817,0.07426867634057999,1.0115451980382204,0.06887657195329666,0.15260474531558052,0.027233906604092698,0.19134821913145708,0.01696345294728291,0.17846041777910684,3.126709198847157
0.03166618198156357,0.005649560131132603,0.5941125750541687,0.17820778489112854,0.5624463930726051,0.17255822475999594,0.2215321382571911,0.051987498677496254,0.14885333318199598,0.038655927515340326,0.23467249080194666,2.9156294846748665
0.005701377987861633,0.001514906296506524,0.3760238587856293,0.07058166712522507,0.37032248079776764,0.06906676082871854,0.10102893699538605,0.01650432634552748,0.1059701114968371,0.015555688867068955,0.16336236761831144,3.1877736363902045
